device,storage,scenario,implementation,scheduler_threads,experiment,elapsed_time(ms),operations per client,buckets,clients,keys per bucket,keys total
omen,maps,read-write,worker,6,12,328.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,13,319.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,14,318.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,15,321.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,16,323.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,17,321.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,18,317.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,19,322.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,20,324.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,21,318.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,22,323.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,23,313.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,24,322.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,25,321.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,26,320.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,27,321.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,28,316.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,29,314.0,2000,1000,100,100,100000
omen,maps,read-write,worker,6,30,315.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,1,222.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,2,215.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,3,214.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,4,216.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,5,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,6,250.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,7,242.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,8,241.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,9,222.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,10,203.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,11,203.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,12,213.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,13,207.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,14,217.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,15,270.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,16,246.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,17,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,18,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,19,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,20,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,21,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,22,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,23,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,24,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,25,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,26,233.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,27,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,28,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,29,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,60,30,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,1,224.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,2,208.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,3,233.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,4,218.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,5,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,6,239.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,7,214.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,8,203.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,9,207.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,10,200.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,11,203.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,12,199.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,13,211.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,14,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,15,242.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,16,261.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,17,266.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,18,247.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,19,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,20,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,21,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,22,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,23,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,24,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,25,233.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,26,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,27,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,28,264.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,29,239.0,2000,1000,100,100,100000
omen,maps,read-write,worker,61,30,224.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,1,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,2,210.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,3,211.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,4,219.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,5,208.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,6,203.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,7,202.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,8,201.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,9,212.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,10,201.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,11,197.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,12,211.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,13,234.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,14,264.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,15,259.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,16,253.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,17,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,18,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,19,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,20,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,21,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,22,280.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,23,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,24,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,25,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,26,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,27,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,28,227.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,29,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,62,30,233.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,1,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,2,217.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,3,201.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,4,204.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,5,207.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,6,202.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,7,202.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,8,216.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,9,200.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,10,210.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,11,217.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,12,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,13,210.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,14,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,15,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,16,282.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,17,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,18,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,19,232.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,20,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,21,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,22,224.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,23,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,24,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,25,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,26,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,27,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,28,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,29,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,63,30,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,1,222.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,2,211.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,3,216.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,4,218.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,5,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,6,236.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,7,248.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,8,238.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,9,279.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,10,224.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,11,222.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,12,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,13,244.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,14,232.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,15,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,16,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,17,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,18,231.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,19,271.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,20,285.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,21,259.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,22,254.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,23,225.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,24,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,25,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,26,229.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,27,228.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,28,230.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,29,226.0,2000,1000,100,100,100000
omen,maps,read-write,worker,64,30,223.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,1,305.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,2,294.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,3,299.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,4,299.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,5,297.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,6,301.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,7,296.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,8,301.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,9,289.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,10,291.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,11,290.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,12,293.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,13,302.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,14,288.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,15,287.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,16,290.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,17,293.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,18,289.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,19,287.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,20,289.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,21,285.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,22,286.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,23,289.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,24,288.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,25,290.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,26,287.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,27,293.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,28,291.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,29,289.0,2000,1000,100,100,100000
omen,maps,read-write,worker,7,30,288.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,1,279.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,2,273.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,3,275.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,4,272.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,5,272.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,6,276.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,7,276.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,8,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,9,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,10,264.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,11,265.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,12,262.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,13,267.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,14,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,15,261.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,16,266.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,17,266.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,18,265.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,19,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,20,265.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,21,260.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,22,262.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,23,261.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,24,261.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,25,260.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,26,265.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,27,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,28,262.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,29,263.0,2000,1000,100,100,100000
omen,maps,read-write,worker,8,30,262.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,1,266.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,2,258.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,3,251.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,4,243.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,5,243.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,6,247.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,7,243.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,8,249.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,9,246.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,10,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,11,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,12,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,13,244.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,14,246.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,15,244.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,16,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,17,246.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,18,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,19,244.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,20,244.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,21,247.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,22,243.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,23,249.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,24,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,25,243.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,26,246.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,27,247.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,28,245.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,29,260.0,2000,1000,100,100,100000
omen,maps,read-write,worker,9,30,243.0,2000,1000,100,100,100000
omen,maps,mixed-load,central,1,1,669.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,2,634.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,3,644.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,4,630.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,5,621.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,6,622.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,7,621.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,8,624.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,9,634.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,10,628.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,11,632.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,12,632.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,13,633.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,14,631.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,15,626.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,16,627.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,17,621.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,18,620.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,19,631.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,20,624.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,21,620.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,22,625.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,23,622.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,24,626.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,25,625.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,26,634.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,27,626.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,28,624.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,29,625.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,1,30,624.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,1,269.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,2,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,3,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,4,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,5,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,6,246.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,7,266.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,8,251.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,9,249.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,10,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,11,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,12,269.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,13,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,14,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,15,231.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,16,252.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,17,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,18,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,19,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,20,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,21,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,22,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,23,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,24,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,25,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,26,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,27,230.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,28,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,29,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,10,30,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,1,267.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,2,259.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,3,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,4,246.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,5,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,6,233.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,7,254.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,8,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,9,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,10,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,11,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,12,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,13,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,14,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,15,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,16,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,17,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,18,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,19,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,20,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,21,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,22,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,23,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,24,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,25,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,26,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,27,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,28,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,29,235.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,11,30,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,1,268.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,2,267.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,3,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,4,248.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,5,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,6,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,7,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,8,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,9,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,10,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,11,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,12,262.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,13,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,14,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,15,234.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,16,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,17,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,18,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,19,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,20,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,21,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,22,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,23,244.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,24,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,25,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,26,258.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,27,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,28,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,29,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,12,30,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,1,264.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,2,263.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,3,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,4,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,5,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,6,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,7,261.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,8,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,9,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,10,239.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,11,241.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,12,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,13,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,14,236.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,15,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,16,257.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,17,238.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,18,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,19,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,20,247.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,21,254.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,22,240.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,23,242.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,24,243.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,25,237.0,1000,1000,100,100,100000
omen,maps,mixed-load,central,13,26,264.0,1000,1000,100,100,100000
